-179.71962	348.18213	1335.56409	-221.43019	356.94559	1334.10498	-228.18416	-103.13789	1335.88989	-142.53076	-114.83575	1297.02502	-140.78278	-170.90669	1269.72644	-267.18756	403.15833	1318.04163	-226.69354	-184.5488	1299.89795	-374.7532	128.81964	1079.53601	-370.16797	80.23617	1074.66992	-379.50488	168.97282	1034.72876	-374.66138	122.35307	991.12469	-335.27533	294.75397	704.29785	-356.08984	209.11467	718.95508	-352.41772	52.01674	706.29559	-298.92212	-25.03843	656.81555	-323.50446	19.09794	660.65784	-348.08264	59.32381	667.77728	-320.24481	272.99521	612.17767	-341.57819	193.11197	627.21295	-291.91327	-15.90476	611.77435	-250.61977	262.96191	318.9761	-248.56573	14.71163	337.26428	-197.20633	10.58456	300.73938	-152.29816	6.93589	261.00485	-238.3015	249.19302	226.54037	-243.0437	21.49302	253.90453	-168.00092	425.68167	1298.00037	-168.97711	289.13486	326.97894	-212.41357	435.25781	1297.0752	-154.93863	274.84033	232.43913	-203.27858	270.21591	278.91135	-125.80797	193.50809	1062.2782	-117.15844	97.9744	1058.83618	-122.17762	156.82678	1061.36414	-130.20302	99.23727	976.05963	-135.65645	158.30952	978.32404									
-179.76047	348.1463	1335.56836	-221.38115	356.94885	1333.99609	-227.99886	-103.30125	1335.66589	-142.58081	-114.95779	1296.92542	-140.68608	-171.02914	1269.51965	-267.12408	402.73038	1317.65381	-226.41879	-184.64595	1299.61218	-374.66837	128.58609	1079.49634	-370.03619	80.04827	1074.89087	-379.36057	168.66245	1034.78931	-374.81094	122.18694	991.17535	-335.51636	294.53372	704.21045	-356.18378	208.89212	718.82629	-353.11884	51.22728	706.36749	-298.76965	-25.47235	657.21741	-323.51218	18.88225	660.68793	-348.12271	59.21219	667.93811	-320.59607	272.80359	612.44104	-341.61502	192.86118	627.35162	-291.78467	-16.28597	611.60205	-250.62828	262.77457	318.94452	-248.65125	14.62792	336.95944	-197.28496	10.45305	300.93921	-152.24326	6.85711	260.87222	-238.10178	249.17409	226.17966	-243.00964	21.43291	253.90041	-168.0062	425.52374	1297.89001	-168.90549	289.10519	326.7934	-212.59166	435.08859	1296.9646	-155.05412	274.99878	232.98401	-203.29204	270.06766	278.87814	-125.70021	193.19991	1062.47144	-117.14141	97.96021	1058.8418	-122.19946	156.83133	1061.35938	-130.3006	99.32693	975.91718	-135.66862	158.14732	978.11548									
-179.81647	348.0365	1335.46838	-221.3741	356.76901	1334.08374	-227.8974	-103.31841	1335.47131	-142.33282	-115.45411	1296.87183	-140.60715	-171.02548	1269.29382	-267.13208	402.38507	1317.422	-226.24733	-184.77852	1299.48877	-374.50415	128.34799	1079.42554	-369.76459	79.74611	1074.91565	-379.23108	168.46176	1034.70422	-374.62836	121.94693	991.23608	-335.48895	294.28036	704.14722	-356.21359	208.57504	718.65118	-353.1073	50.91415	706.35974	-298.62595	-25.63782	657.18793	-323.42975	18.69604	660.65985	-348.09366	58.91597	667.94	-320.76611	272.7782	612.487	-341.53375	192.74515	627.29932	-291.77768	-16.40129	611.76447	-250.778	262.74823	319.01761	-248.38284	14.3001	337.16641	-197.08505	10.48748	300.74411	-152.19946	6.89089	261.03326	-238.10063	249.11911	226.16797	-243.18977	21.21738	253.70317	-168.10469	425.37222	1297.7804	-169.09113	289.11624	327.01105	-212.71211	435.02591	1296.77393	-155.16403	274.95438	233.00319	-203.33456	269.90097	278.83212	-125.82714	193.33482	1062.30225	-117.10689	97.824	1058.74268	-122.11659	156.8372	1061.22815	-130.15913	99.04924	975.99384	-135.66837	158.20236	977.94702									
-179.86847	347.97495	1335.47961	-221.31926	356.76489	1333.97327	-227.45421	-103.70366	1335.54236	-142.08946	-115.40775	1296.5929	-140.51521	-171.17511	1269.19214	-267.10934	402.39783	1317.22241	-226.17349	-184.82552	1299.29736	-374.64679	128.14041	1079.47778	-369.71255	79.37229	1074.72351	-379.2742	167.97371	1034.80164	-374.51855	121.74175	991.31885	-335.5976	293.86331	704.25671	-356.38693	208.27855	718.39758	-353.14566	50.73304	706.37134	-298.30185	-25.8036	657.2514	-323.4657	18.53795	660.69324	-347.94418	58.61272	667.87677	-320.74567	272.55942	612.43958	-341.95291	192.47995	627.12006	-291.56293	-16.58024	611.70605	-250.7551	262.63599	318.97998	-248.34848	14.15648	337.21564	-196.9969	10.37035	300.75851	-152.19426	6.828	261.02948	-238.69334	249.44453	226.38377	-243.14015	21.19992	253.7106	-168.33786	425.33426	1297.16565	-169.25243	289.00439	327.03922	-212.59871	434.84811	1296.53442	-155.31441	275.16006	233.34201	-203.55879	269.92422	279.0889	-125.8521	193.31575	1062.30493	-117.01233	97.77647	1058.87744	-122.13221	156.80356	1061.3678	-130.21481	98.91222	976.09668	-135.66862	158.14732	978.11548									
-180.07062	348.01343	1335.10095	-221.46341	356.66907	1333.87146	-227.40553	-103.77237	1335.35107	-141.78625	-115.31416	1296.16016	-140.64075	-171.21451	1269.04224	-267.21661	402.30652	1317.23975	-226.12189	-184.94524	1299.09851	-374.63257	127.79955	1079.47595	-369.7048	79.1624	1074.70703	-379.51202	167.66008	1034.87524	-374.46115	121.29232	991.16437	-335.6698	293.64789	704.38611	-356.40204	208.15332	718.39587	-352.98013	50.5009	706.31165	-298.21774	-26.00007	657.24506	-323.21887	18.24111	660.83484	-347.85031	58.25603	667.98822	-320.78333	272.52136	612.44373	-341.91782	192.33511	627.25488	-291.62265	-16.68771	611.73303	-250.73376	262.69418	318.97809	-248.28343	13.91569	337.14084	-197.06776	10.22292	300.53198	-152.08432	6.69921	260.89639	-238.99956	249.36905	226.83838	-243.11021	21.21145	253.84663	-168.45607	425.0466	1297.02454	-169.2608	288.89999	327.02393	-212.68042	434.82684	1296.41492	-155.05412	274.99878	232.98401	-203.44894	269.86334	278.85403	-125.78198	193.10326	1062.47119	-116.87994	97.66264	1058.90588	-122.33561	157.22314	1061.17029	-130.2213	99.04505	975.95599	-135.33255	157.83197	978.19037									
-180.07106	347.87216	1334.87781	-221.37683	356.49512	1333.61072	-227.11876	-103.97642	1335.23901	-141.88271	-115.51595	1296.0697	-140.32704	-171.32159	1268.74243	-267.06293	402.27109	1317.10156	-225.85764	-185.12688	1298.99963	-374.53079	127.44852	1079.27393	-369.61951	78.73027	1074.6582	-379.51135	167.53647	1034.85962	-374.43497	120.96889	991.04126	-335.71893	293.53842	704.39758	-356.21552	207.94461	718.6189	-352.97678	50.05915	706.1651	-298.11136	-26.17652	657.23584	-323.09943	18.09145	660.80469	-347.74158	57.98999	667.80463	-320.68732	272.26404	612.50934	-341.93405	192.29936	627.08856	-291.46371	-17.0022	611.71527	-250.79468	262.595	318.98666	-248.30667	13.75796	337.21075	-197.03661	10.20834	300.52756	-152.04053	6.68032	261.0755	-238.71278	249.40317	226.38875	-242.98068	20.99068	253.8846	-168.40559	424.91199	1296.57617	-169.0401	288.83929	326.77261	-212.67883	434.64352	1295.97681	-155.24188	274.8197	232.96785	-203.56046	269.76105	278.85114	-125.80608	193.08446	1062.33533	-116.96134	97.67201	1058.89941	-122.30119	156.85704	1061.46985	-130.11301	98.86062	976.12225	-135.66862	158.14732	978.11548									
-179.98221	347.98929	1334.41968	-221.3876	356.29349	1333.38818	-226.80827	-104.17767	1335.20776	-141.70187	-115.71377	1295.84143	-139.90417	-171.73102	1268.48059	-267.27753	402.21774	1316.91101	-225.63734	-185.17682	1298.98962	-374.48715	127.19769	1079.25403	-369.56873	78.62285	1074.6272	-379.4556	167.20741	1034.94507	-374.41998	120.67905	990.89728	-335.71976	293.40161	704.37384	-356.44092	207.81393	718.54358	-352.09222	50.41096	706.10626	-297.09824	-25.79292	656.54889	-323.22476	17.89547	660.67834	-347.70822	57.84706	667.64832	-320.81003	272.17627	612.55957	-342.04968	192.12669	627.45068	-291.47598	-17.14224	611.5827	-250.99727	262.4635	319.04532	-248.24654	13.5688	337.0976	-196.91414	10.16477	300.38632	-151.97952	6.74021	261.2236	-238.11781	248.97325	226.13846	-242.9704	20.89347	254.08481	-168.40004	424.67734	1296.54919	-169.11533	288.85303	326.81131	-212.7173	434.4046	1295.83093	-155.43211	275.01538	233.09724	-203.64	269.69742	278.84888	-125.62702	193.46127	1062.42981	-116.77429	97.32558	1058.7074	-122.35162	156.57596	1061.18555	-130.16544	98.88916	975.98663	-135.66837	158.20236	977.94702									
-180.05229	347.96555	1334.42566	-221.41023	356.20972	1333.26953	-226.52673	-104.39796	1335.29004	-141.37434	-115.73026	1295.44214	-139.61011	-171.81261	1268.25732	-267.17038	401.97006	1316.42444	-225.43875	-185.41092	1298.80347	-374.366	126.97826	1079.19592	-369.57672	78.28407	1074.76038	-379.25772	167.03035	1034.86658	-374.48114	120.44514	990.91962	-335.7796	293.3494	704.39734	-356.37442	207.77841	718.6814	-351.87445	50.26549	706.04443	-296.9556	-25.93962	656.67432	-323.08508	17.55716	660.47089	-347.73801	57.70757	667.66339	-321.00006	272.04025	612.76361	-341.93225	192.15588	627.58044	-291.35193	-17.49494	611.58716	-251.07506	262.60065	319.12335	-248.22729	13.51743	337.10739	-196.73737	10.03986	300.53906	-151.94481	6.72327	261.06711	-238.41022	249.02116	226.36411	-242.68002	20.74091	254.08005	-168.47769	424.56143	1296.43359	-169.31526	288.91748	327.0488	-212.76979	434.22626	1295.46729	-155.50977	275.19864	233.41713	-203.59148	269.69003	278.83682	-125.60114	193.54082	1062.18335	-116.90848	97.61846	1058.78381	-122.39375	156.65701	1061.17334	-130.04584	98.68838	976.17517	-135.53813	157.79274	978.15137									
-180.06845	347.85757	1334.32959	-221.47337	356.1264	1333.08899	-226.00471	-104.65027	1335.37939	-141.14426	-115.88326	1295.23364	-139.19221	-171.88715	1267.96216	-267.17917	401.74133	1316.15967	-225.08775	-185.61789	1298.4032	-374.29449	126.67054	1079.30042	-369.50766	78.06908	1074.71924	-379.15112	166.77766	1034.93823	-374.46606	120.3138	990.91333	-335.78851	293.33105	704.39941	-356.40201	207.59613	718.82257	-351.85291	50.10715	706.052	-297.70737	-26.74632	657.08807	-323.02371	17.39383	660.66547	-347.53726	57.60185	667.59521	-321.16016	272.05859	612.84106	-342.00677	192.07547	627.61053	-291.47217	-17.9873	611.78314	-251.16808	262.53656	319.15527	-248.33922	13.12976	337.10614	-196.66261	9.9053	300.73398	-151.90628	6.62274	261.0936	-238.23801	248.92773	226.17308	-242.48462	20.48705	253.98187	-168.63669	424.45316	1296.23718	-169.21556	288.85114	327.00571	-212.99051	433.98956	1295.22949	-155.42186	274.72501	232.97542	-203.54402	269.51981	278.76819	-125.54281	193.42613	1062.31763	-116.84866	97.4793	1058.79126	-122.24956	156.58997	1061.07849	-130.18823	98.73717	976.24298	-135.31522	157.58174	978.20673									
-180.13351	347.68918	1334.22351	-221.52902	356.01657	1332.86572	-225.90121	-104.66882	1335.1427	-140.79065	-116.02757	1295.0968	-139.06618	-171.81799	1267.61768	-267.16794	401.56372	1315.83118	-224.83171	-185.66595	1298.19226	-374.30328	126.30327	1079.43701	-369.40173	77.7927	1074.79541	-379.25845	166.45605	1035.23364	-374.48474	120.05931	991.27496	-336.01709	293.18021	704.60809	-356.40079	207.5986	718.82281	-351.8533	49.99241	706.05817	-296.72467	-26.35475	656.39453	-323.095	17.27482	660.7049	-347.66995	57.3549	667.65601	-321.24707	272.12555	612.88342	-341.98376	191.98502	627.58728	-291.46112	-18.06544	611.78931	-251.18941	262.47836	319.15717	-248.2644	13.23483	337.21323	-196.68025	9.87694	300.74048	-151.87924	6.56231	261.12756	-238.39906	249.10446	226.40555	-242.44708	20.47467	254.1678	-168.77486	424.37729	1295.9198	-169.15187	289.05215	327.06842	-213.06004	433.88025	1295.10266	-155.42186	274.72501	232.97542	-203.68834	269.52975	278.98663	-125.59741	193.4736	1062.30334	-116.66167	97.53461	1058.41699	-122.17339	156.54994	1061.25842	-129.63022	97.87815	976.01636	-135.37048	157.34344	978.17151									
-180.28893	347.51535	1334.22742	-221.53777	355.80408	1332.6593	-225.65222	-104.78912	1335.11768	-140.65854	-116.31604	1294.89722	-138.95349	-171.90945	1267.50232	-267.3587	401.52628	1315.7699	-224.3891	-185.81682	1298.06726	-374.22107	126.10916	1079.24377	-369.25684	77.56435	1074.72046	-379.22031	166.26939	1035.21021	-374.41287	119.82188	991.38141	-335.9267	293.06775	704.69788	-356.46762	207.57454	719.00439	-351.95288	49.67797	706.28082	-297.81726	-27.0169	656.19049	-322.99918	17.20769	660.67072	-347.54391	57.11048	667.60864	-321.41074	271.97476	612.93768	-342.1539	191.94341	627.66266	-291.37958	-18.1218	611.90991	-251.32121	262.52344	319.02603	-248.32133	13.14126	337.25687	-196.64073	9.83745	300.61508	-152.02109	6.49455	261.33621	-238.28467	249.19249	226.29857	-242.47615	20.46428	254.34016	-168.70366	424.21265	1295.80457	-169.13142	289.08493	327.07733	-212.99419	433.54297	1294.69495	-155.63121	275.11047	233.41026	-203.92914	269.72839	279.11023	-125.38406	193.40465	1062.18591	-116.55738	97.47655	1058.4386	-122.20431	156.26117	1060.79651	-129.44684	97.87828	976.29749	-135.11821	157.45169	978.22852									
-180.15112	347.43668	1334.20483	-221.40897	355.80405	1332.44958	-225.1714	-105.23856	1335.19897	-140.25449	-116.39703	1294.63318	-138.81195	-172.01823	1267.08594	-267.42804	401.45288	1315.677	-224.22086	-186.09749	1297.75916	-374.06955	125.85638	1079.34265	-369.02966	77.41585	1075.04382	-379.07974	166.00766	1035.29419	-374.26285	119.61536	991.32709	-336.01721	293.05112	704.86432	-356.43939	207.50989	719.14648	-351.5466	49.67912	706.64923	-297.61771	-27.45407	657.13232	-323.07565	17.16799	660.7027	-347.63055	56.94894	667.66022	-321.30136	272.02072	613.05103	-342.32919	191.85751	627.89142	-291.10532	-18.22088	611.84967	-251.41978	262.58466	319.0965	-248.35078	13.20125	337.0885	-196.72578	9.91323	300.73749	-151.97258	6.25249	261.10434	-238.59846	249.24904	226.52527	-242.50514	20.65173	253.62509	-168.57138	423.89969	1295.71887	-169.45226	289.13379	327.35492	-213.29419	433.74033	1294.38037	-155.62866	275.03793	233.37984	-203.61047	269.47873	278.95557	-125.00384	192.86624	1062.3147	-116.53809	97.19389	1058.87976	-122.0901	156.25174	1061.09131	-129.34724	97.90369	976.31677	-134.95935	157.15791	978.06976									
-180.11824	347.22324	1334.08557	-221.4413	355.67584	1332.44751	-225.1573	-105.33676	1335.11145	-140.27153	-116.52079	1294.53479	-138.67744	-172.17827	1266.46704	-267.28732	401.16882	1315.46936	-224.05042	-186.13261	1297.57422	-374.04095	125.70776	1079.32312	-368.89435	77.3222	1074.99731	-378.83423	165.88455	1035.32825	-374.08282	119.53152	991.2821	-335.93976	293.04434	704.99811	-356.41599	207.30156	719.26801	-351.76965	49.32103	706.80902	-297.56058	-27.62299	657.14337	-323.16229	17.07576	660.74707	-347.75687	57.02078	667.85553	-321.27151	271.89032	613.01819	-342.33939	191.8409	627.89557	-291.13464	-18.19085	611.72028	-251.40611	262.75119	319.34134	-248.40195	13.26963	337.20944	-196.65994	9.81618	300.76343	-151.98027	6.27047	260.92429	-238.41489	249.17433	226.35162	-242.57887	20.6898	253.94362	-168.60289	423.8801	1295.396	-169.48444	289.19656	327.38425	-212.97615	433.33591	1294.34961	-155.4783	274.83224	233.04102	-203.79781	269.5459	279.21295	-124.94568	192.18633	1062.58118	-116.16572	96.88671	1058.67578	-121.96874	155.93309	1061.10815	-129.00417	97.89598	976.08051	-134.76674	156.95747	977.90497									
